#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_012843325.1	PRJNA224116	SAMN14558282	JABAEY000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=McC-251-APC-2A		latest	Contig	Major	Full	2020/04/25	ASM1284332v1	UniKlinik RWTH Aachen	GCA_012843325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/843/325/GCF_012843325.1_ASM1284332v1		
GCF_013317125.1	PRJNA224116	SAMN11960487		na	1282	1282	Staphylococcus epidermidis	strain=O47		latest	Complete Genome	Major	Full	2020/06/10	ASM1331712v1	University of Tuebingen	GCA_013317125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/317/125/GCF_013317125.1_ASM1331712v1		
GCF_014156385.1	PRJNA224116	SAMN10411012	RQJI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=252		latest	Scaffold	Major	Full	2020/08/11	ASM1415638v1	BIGA	GCA_014156385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/156/385/GCF_014156385.1_ASM1415638v1		
GCF_014265185.1	PRJNA224116	SAMN15815323	JACMXL000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250001-3-258-42-RA		latest	Contig	Major	Full	2020/08/22	ASM1426518v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/185/GCF_014265185.1_ASM1426518v1		
GCF_014265205.1	PRJNA224116	SAMN15815325	JACMXN000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250013-2-258-54-RA		latest	Contig	Major	Full	2020/08/22	ASM1426520v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/205/GCF_014265205.1_ASM1426520v1		
GCF_014265225.1	PRJNA224116	SAMN15815326	JACMXO000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250017-1-258-58-RA		latest	Contig	Major	Full	2020/08/22	ASM1426522v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/225/GCF_014265225.1_ASM1426522v1		
GCF_014265235.1	PRJNA224116	SAMN15815327	JACMXP000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250017-2-258-59-RA		latest	Contig	Major	Full	2020/08/22	ASM1426523v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265235.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/235/GCF_014265235.1_ASM1426523v1		
GCF_014265285.1	PRJNA224116	SAMN15815324	JACMXM000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250009-1-258-48-RA		latest	Contig	Major	Full	2020/08/22	ASM1426528v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/285/GCF_014265285.1_ASM1426528v1		
GCF_014265305.1	PRJNA224116	SAMN15815322	JACMXK000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250001-1-258-40-RA		latest	Contig	Major	Full	2020/08/22	ASM1426530v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/305/GCF_014265305.1_ASM1426530v1		
GCF_014265315.1	PRJNA224116	SAMN15815318	JACMXH000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF7SC-B5-RA		latest	Contig	Major	Full	2020/08/22	ASM1426531v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/315/GCF_014265315.1_ASM1426531v1		
GCF_014265325.1	PRJNA224116	SAMN15815317	JACMXG000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF6SC-B6-RA		latest	Contig	Major	Full	2020/08/22	ASM1426532v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/325/GCF_014265325.1_ASM1426532v1		
GCF_014265335.1	PRJNA224116	SAMN15815319	JACMXI000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF7SC-B6-RA		latest	Scaffold	Major	Full	2020/08/22	ASM1426533v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/335/GCF_014265335.1_ASM1426533v1		
GCF_014265365.1	PRJNA224116	SAMN15815316	JACMXF000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF6SC-B3-RA		latest	Scaffold	Major	Full	2020/08/22	ASM1426536v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/365/GCF_014265365.1_ASM1426536v1		
GCF_014265405.1	PRJNA224116	SAMN15815314	JACMXD000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF3SC-B8-RA		latest	Contig	Major	Full	2020/08/22	ASM1426540v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/405/GCF_014265405.1_ASM1426540v1		
GCF_014265445.1	PRJNA224116	SAMN15815311	JACMXA000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF6SW-P4-RA		latest	Scaffold	Major	Full	2020/08/22	ASM1426544v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/445/GCF_014265445.1_ASM1426544v1		
GCF_014265485.1	PRJNA224116	SAMN15815312	JACMXB000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF2SC-B1-RA		latest	Contig	Major	Full	2020/08/22	ASM1426548v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/485/GCF_014265485.1_ASM1426548v1		
GCF_014265545.1	PRJNA224116	SAMN15815315	JACMXE000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF3SC-B9-RA		latest	Scaffold	Major	Full	2020/08/22	ASM1426554v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265545.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/545/GCF_014265545.1_ASM1426554v1		
GCF_014265645.1	PRJNA224116	SAMN15815302	JACMWR000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250017-2-258-59		latest	Contig	Major	Full	2020/08/22	ASM1426564v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/645/GCF_014265645.1_ASM1426564v1		
GCF_014265655.1	PRJNA224116	SAMN15815300	JACMWP000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250013-2-258-54		latest	Contig	Major	Full	2020/08/22	ASM1426565v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/655/GCF_014265655.1_ASM1426565v1		
GCF_014265665.1	PRJNA224116	SAMN15815299	JACMWO000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250013-1-258-53		latest	Contig	Major	Full	2020/08/22	ASM1426566v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/665/GCF_014265665.1_ASM1426566v1		
GCF_014265785.1	PRJNA224116	SAMN15815296	JACMWL000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250009-1-258-48		latest	Scaffold	Major	Full	2020/08/22	ASM1426578v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/785/GCF_014265785.1_ASM1426578v1		
GCF_014265825.1	PRJNA224116	SAMN15815292	JACMWH000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250003-1-258-43		latest	Contig	Major	Full	2020/08/22	ASM1426582v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/825/GCF_014265825.1_ASM1426582v1		
GCF_014265845.1	PRJNA224116	SAMN15815291	JACMWG000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250001-3-258-42		latest	Contig	Major	Full	2020/08/22	ASM1426584v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/845/GCF_014265845.1_ASM1426584v1		
GCF_014265865.1	PRJNA224116	SAMN15815290	JACMWF000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250001-2-258-41		latest	Scaffold	Major	Full	2020/08/22	ASM1426586v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/865/GCF_014265865.1_ASM1426586v1		
GCF_014265905.1	PRJNA224116	SAMN15815283	JACMVY000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF8SC-B1		latest	Scaffold	Major	Full	2020/08/22	ASM1426590v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014265905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/905/GCF_014265905.1_ASM1426590v1		
GCF_014266035.1	PRJNA224116	SAMN15815289	JACMWE000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=151250001-1-258-40		latest	Contig	Major	Full	2020/08/22	ASM1426603v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/035/GCF_014266035.1_ASM1426603v1		
GCF_014266135.1	PRJNA224116	SAMN15815260	JACMVB000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF2SC-B1		latest	Scaffold	Major	Full	2020/08/22	ASM1426613v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/135/GCF_014266135.1_ASM1426613v1		
GCF_014266265.1	PRJNA224116	SAMN15815279	JACMVU000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF7SC-B3		latest	Contig	Major	Full	2020/08/22	ASM1426626v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/265/GCF_014266265.1_ASM1426626v1		
GCF_014266325.1	PRJNA224116	SAMN15815277	JACMVS000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF6SC-B6		latest	Contig	Major	Full	2020/08/22	ASM1426632v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/325/GCF_014266325.1_ASM1426632v1		
GCF_014266335.1	PRJNA224116	SAMN15815281	JACMVW000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF7SC-B6		latest	Scaffold	Major	Full	2020/08/22	ASM1426633v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/335/GCF_014266335.1_ASM1426633v1		
GCF_014266415.1	PRJNA224116	SAMN15815275	JACMVQ000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF6SC-B1		latest	Scaffold	Major	Full	2020/08/22	ASM1426641v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/415/GCF_014266415.1_ASM1426641v1		
GCF_014266425.1	PRJNA224116	SAMN15815276	JACMVR000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF6SC-B3		latest	Scaffold	Major	Full	2020/08/22	ASM1426642v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/425/GCF_014266425.1_ASM1426642v1		
GCF_014266535.1	PRJNA224116	SAMN15815265	JACMVG000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF3SC-B9		latest	Scaffold	Major	Full	2020/08/22	ASM1426653v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/535/GCF_014266535.1_ASM1426653v1		
GCF_014266565.1	PRJNA224116	SAMN15815264	JACMVF000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF3SC-B8		latest	Scaffold	Major	Full	2020/08/22	ASM1426656v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/565/GCF_014266565.1_ASM1426656v1		
GCF_014266605.1	PRJNA224116	SAMN15815263	JACMVE000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF3SC-B6		latest	Scaffold	Major	Full	2020/08/22	ASM1426660v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/605/GCF_014266605.1_ASM1426660v1		
GCF_014266795.1	PRJNA224116	SAMN15815255	JACMUW000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF6SW-P5A		latest	Contig	Major	Full	2020/08/22	ASM1426679v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014266795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/795/GCF_014266795.1_ASM1426679v1		
GCF_014267055.1	PRJNA224116	SAMN15815230	JACMTY000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IF4SW-P4		latest	Scaffold	Major	Full	2020/08/22	ASM1426705v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014267055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/267/055/GCF_014267055.1_ASM1426705v1		
GCF_014267185.1	PRJNA224116	SAMN15815254	JACMUV000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF6SW-P4		latest	Contig	Major	Full	2020/08/22	ASM1426718v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014267185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/267/185/GCF_014267185.1_ASM1426718v1		
GCF_014267225.1	PRJNA224116	SAMN15815268	JACMVJ000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF4SC-B2		latest	Contig	Major	Full	2020/08/22	ASM1426722v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014267225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/267/225/GCF_014267225.1_ASM1426722v1		
GCF_014323365.1	PRJNA224116	SAMN15815282	JACMVX000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF7SC-B7		latest	Contig	Major	Full	2020/08/22	ASM1432336v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014323365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/323/365/GCF_014323365.1_ASM1432336v1		
GCF_014323385.1	PRJNA224116	SAMN15815280	JACMVV000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=IIF7SC-B5		latest	Scaffold	Major	Full	2020/08/22	ASM1432338v1	Jet Propulsion Laboratory, California Institute of Technology	GCA_014323385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/323/385/GCF_014323385.1_ASM1432338v1		
GCF_014334295.1	PRJNA224116	SAMN04286969		na	1282	1282	Staphylococcus epidermidis	strain=LM087		latest	Complete Genome	Major	Full	2020/08/30	ASM1433429v1	NISC - NIH Intramural Sequencing Center	GCA_014334295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/334/295/GCF_014334295.1_ASM1433429v1		
GCF_014436665.1	PRJNA224116	SAMN15660212	JACFUA000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=MFP04		latest	Contig	Major	Full	2020/09/02	ASM1443666v1	Rouen University	GCA_014436665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/436/665/GCF_014436665.1_ASM1443666v1		
GCF_014489335.1	PRJNA224116	SAMN15897741		na	1282	1282	Staphylococcus epidermidis	strain=Z0118SE0260		latest	Complete Genome	Major	Full	2020/09/06	ASM1448933v1	Jeonbuk National University	GCA_014489335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/489/335/GCF_014489335.1_ASM1448933v1		
GCF_014490515.1	PRJNA224116	SAMN15950888		na	1282	1282	Staphylococcus epidermidis	strain=Z0118SE0132		latest	Complete Genome	Major	Full	2020/09/08	ASM1449051v1	Jeonbuk National University	GCA_014490515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/490/515/GCF_014490515.1_ASM1449051v1		
GCF_900086615.2	PRJNA224116	SAMEA3982825		na	1282	1282	Staphylococcus epidermidis		BPH0662	latest	Complete Genome	Major	Full	2019/11/07	BPH0662	UNIVERSITY OF MELBOURNE	GCA_900086615.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/086/615/GCF_900086615.2_BPH0662		
GCF_900108795.1	PRJNA224116	SAMEA4470458	FUVD00000000.1	na	1282	1282	Staphylococcus epidermidis		PEI-B-P-06	latest	Contig	Major	Full	2017/02/17	PEI-B-P-06	IFH_MS	GCA_900108795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/108/795/GCF_900108795.1_PEI-B-P-06		
GCF_900113395.1	PRJNA224116	SAMN04487862	FOPD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NLAE-zl-G239		latest	Scaffold	Major	Full	2016/11/02	IMG-taxon 2623620480 annotated assembly	DOE - JOINT GENOME INSTITUTE	GCA_900113395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/113/395/GCF_900113395.1_IMG-taxon_2623620480_annotated_assembly		
GCF_900169475.1	PRJNA224116	SAMEA103910387	FWCG00000000.1	na	1282	1282	Staphylococcus epidermidis		staphylococcus epidermidis	latest	Scaffold	Major	Full	2017/03/19	ID412_assemblyCLC	IRCCS istituto ortopedico Galeazzi	GCA_900169475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/169/475/GCF_900169475.1_ID412_assemblyCLC		
GCF_900199525.1	PRJNA224116	SAMEA104168469	FZQW00000000.1	na	1282	1282	Staphylococcus epidermidis		I6	latest	Scaffold	Major	Full	2017/11/28	WGS411_S19	NATIONAL FOOD INSTITUTE - DTU	GCA_900199525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/199/525/GCF_900199525.1_WGS411_S19		
GCF_900199615.1	PRJNA224116	SAMEA104168467	FZRF00000000.1	na	1282	1282	Staphylococcus epidermidis		C7	latest	Scaffold	Major	Full	2017/11/28	WGS408_S16	NATIONAL FOOD INSTITUTE - DTU	GCA_900199615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/199/615/GCF_900199615.1_WGS408_S16		
GCF_900205795.1	PRJNA224116	SAMEA104168471	OAOB00000000.1	na	1282	1282	Staphylococcus epidermidis		I6	latest	Scaffold	Major	Full	2017/11/28	WGS417_S24	NATIONAL FOOD INSTITUTE - DTU	GCA_900205795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/205/795/GCF_900205795.1_WGS417_S24		
GCF_900205815.1	PRJNA224116	SAMEA104168468	OANX00000000.1	na	1282	1282	Staphylococcus epidermidis		I4	latest	Scaffold	Major	Full	2017/11/28	WGS415_S22	NATIONAL FOOD INSTITUTE - DTU	GCA_900205815.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/205/815/GCF_900205815.1_WGS415_S22		
GCF_900205825.1	PRJNA224116	SAMEA104168464	OAOC00000000.1	na	1282	1282	Staphylococcus epidermidis		C3	latest	Scaffold	Major	Full	2017/11/28	WGS407_S15	NATIONAL FOOD INSTITUTE - DTU	GCA_900205825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/205/825/GCF_900205825.1_WGS407_S15		
GCF_900205845.1	PRJNA224116	SAMEA104168470	OANW00000000.1	na	1282	1282	Staphylococcus epidermidis		I6	latest	Scaffold	Major	Full	2017/11/28	WGS416_S23	NATIONAL FOOD INSTITUTE - DTU	GCA_900205845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/205/845/GCF_900205845.1_WGS416_S23		
GCF_900458515.1	PRJNA224116	SAMEA3233552	UHDJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NCTC13360		latest	Contig	Major	Full	2018/08/01	35910_H01	SC	GCA_900458515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/515/GCF_900458515.1_35910_H01		
GCF_900458535.1	PRJNA224116	SAMEA3539716	UHDG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NCTC11964		latest	Contig	Major	Full	2018/08/01	41665_G02	SC	GCA_900458535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/535/GCF_900458535.1_41665_G02		
GCF_900458575.1	PRJNA224116	SAMEA3871774	UHDC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NCTC10519		latest	Contig	Major	Full	2018/08/01	44451_A01	SC	GCA_900458575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/575/GCF_900458575.1_44451_A01		
GCF_900458585.1	PRJNA224116	SAMEA3512674	UHDD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NCTC6513		latest	Contig	Major	Full	2018/08/01	41236_F01	SC	GCA_900458585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/585/GCF_900458585.1_41236_F01		
GCF_900458605.1	PRJNA224116	SAMEA3233545	UHDF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NCTC11047		latest	Contig	Major	Full	2018/08/01	35910_G02	SC	GCA_900458605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/605/GCF_900458605.1_35910_G02		assembly from type material
GCF_900458645.1	PRJNA224116	SAMEA3614275	UHDH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NCTC12100		latest	Contig	Major	Full	2018/08/01	42197_C02	SC	GCA_900458645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/645/GCF_900458645.1_42197_C02		
GCF_900458655.1	PRJNA224116	SAMEA3505361	UHDE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NCTC7474		latest	Contig	Major	Full	2018/08/01	40295_C02	SC	GCA_900458655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/458/655/GCF_900458655.1_40295_C02		
GCF_900638695.1	PRJNA224116	SAMEA104318201		na	1282	1282	Staphylococcus epidermidis	strain=NCTC13924		latest	Complete Genome	Major	Full	2018/12/20	59178_A02	SC	GCA_900638695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/695/GCF_900638695.1_59178_A02		
GCF_902159375.1	PRJNA224116	SAMEA104567735	CABGJS000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=4928STDY7071630		latest	Scaffold	Major	Full	2019/07/08	25426_7#73	SC	GCA_902159375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/159/375/GCF_902159375.1_25426_7_73		
GCF_902159385.1	PRJNA224116	SAMEA104567649	CABGKA000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=4928STDY7071543		latest	Scaffold	Major	Full	2019/07/08	25426_7#61	SC	GCA_902159385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/159/385/GCF_902159385.1_25426_7_61		
GCF_902159425.1	PRJNA224116	SAMEA104567711	CABGJO000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=4928STDY7071606		latest	Contig	Major	Full	2019/07/08	25426_7#71	SC	GCA_902159425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/159/425/GCF_902159425.1_25426_7_71		
GCF_902164795.1	PRJNA224116	SAMEA104567748	CABHDW000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=4928STDY7071643		latest	Scaffold	Major	Full	2019/07/11	25426_7#359	SC	GCA_902164795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/164/795/GCF_902164795.1_25426_7_359		
GCF_902166085.1	PRJNA224116	SAMEA4623348	CABHIX000000000.1	na	1282	1282	Staphylococcus epidermidis	strain=4928STDY7387939		latest	Contig	Major	Full	2019/07/11	26009_2#36	SC	GCA_902166085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/166/085/GCF_902166085.1_26009_2_36		
